box_id,sku,product_name,quantity,unit,category,weight,received_date
BOX-Rack-H6-L6-P1,SKU-3001,Motor Oil 5qt,61,bottle,Automotive,10.5,2026-01-12
BOX-Rack-H6-L6-P2,SKU-4010,Measuring Tape 25ft,74,each,Industrial,1.1,2026-01-09
BOX-Rack-H6-L6-P2,SKU-3007,Coolant 1gal,58,jug,Automotive,9.2,2026-01-14
BOX-Rack-H6-L7-P1,SKU-3004,Wiper Blades Pair,77,pair,Automotive,1.8,2026-01-20
BOX-Rack-H6-L7-P1,SKU-3001,Motor Oil 5qt,40,bottle,Automotive,10.5,2025-12-15
BOX-Rack-H6-L7-P3,SKU-3003,Brake Pads Set,19,set,Automotive,8,2026-01-24
BOX-Rack-H6-L7-P3,SKU-3005,Battery 12V,23,each,Automotive,45,2025-12-21
BOX-Rack-I1-L1-P1,SKU-1002,Tablet Device,16,each,Electronics,1.2,2026-01-14
BOX-Rack-I1-L1-P1,SKU-2009,Wall Clock,50,each,Home Goods,2.5,2026-01-01
BOX-Rack-I1-L1-P2,SKU-1001,Laptop Computer,10,each,Electronics,5.5,2026-01-08
BOX-Rack-I1-L1-P3,SKU-1001,Laptop Computer,10,each,Electronics,5.5,2025-12-24
BOX-Rack-I1-L1-P3,SKU-1002,Tablet Device,31,each,Electronics,1.2,2026-01-05
BOX-Rack-I1-L2-P1,SKU-2006,Kitchen Knife Set,24,set,Home Goods,4.8,2026-01-25
BOX-Rack-I1-L2-P2,SKU-1005,Keyboard,73,each,Electronics,1.8,2026-01-01
BOX-Rack-I1-L2-P3,SKU-1004,Wireless Mouse,82,each,Electronics,0.3,2026-02-05
BOX-Rack-I1-L3-P1,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2026-01-30
BOX-Rack-I1-L3-P1,SKU-1006,Monitor 24inch,18,each,Electronics,12,2026-01-02
BOX-Rack-I1-L3-P2,SKU-2002,Blender,34,each,Home Goods,6.2,2026-01-17
BOX-Rack-I1-L3-P3,SKU-1002,Tablet Device,27,each,Electronics,1.2,2025-12-25
BOX-Rack-I1-L4-P1,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2026-01-14
BOX-Rack-I1-L4-P1,SKU-2007,Cookware Set,20,set,Home Goods,15,2026-01-15
BOX-Rack-I1-L4-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2025-12-23
BOX-Rack-I1-L5-P1,SKU-4004,Hex Bolt 1/2" 100pk,66,pack,Industrial,5,2026-01-10
BOX-Rack-I1-L5-P1,SKU-4005,Lock Nut Assortment,87,box,Industrial,3.5,2025-12-26
BOX-Rack-I1-L5-P3,SKU-3008,Tool Set 52pc,17,set,Automotive,12,2025-12-22
BOX-Rack-I1-L6-P1,SKU-4005,Lock Nut Assortment,43,box,Industrial,3.5,2026-01-11
BOX-Rack-I1-L6-P2,SKU-3004,Wiper Blades Pair,54,pair,Automotive,1.8,2026-01-23
BOX-Rack-I1-L6-P2,SKU-4009,LED Work Light,24,each,Industrial,2.5,2025-12-25
BOX-Rack-I1-L6-P3,SKU-3004,Wiper Blades Pair,58,pair,Automotive,1.8,2026-01-22
BOX-Rack-I1-L7-P1,SKU-3004,Wiper Blades Pair,63,pair,Automotive,1.8,2026-01-05
BOX-Rack-I1-L7-P1,SKU-4005,Lock Nut Assortment,66,box,Industrial,3.5,2026-01-20
BOX-Rack-I1-L7-P2,SKU-4003,Hard Hat,70,each,Industrial,1.2,2026-01-03
BOX-Rack-I1-L7-P3,SKU-3010,Jumper Cables,49,each,Automotive,4,2026-01-22
BOX-Rack-I2-L1-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-01-07
BOX-Rack-I2-L1-P2,SKU-1002,Tablet Device,27,each,Electronics,1.2,2026-01-01
BOX-Rack-I2-L1-P2,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2025-12-20
BOX-Rack-I2-L1-P3,SKU-1008,Headphones,87,each,Electronics,0.6,2025-12-16
BOX-Rack-I2-L2-P1,SKU-1001,Laptop Computer,7,each,Electronics,5.5,2026-01-01
BOX-Rack-I2-L2-P2,SKU-2009,Wall Clock,55,each,Home Goods,2.5,2026-01-11
BOX-Rack-I2-L2-P2,SKU-2007,Cookware Set,21,set,Home Goods,15,2026-01-18
BOX-Rack-I2-L3-P1,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2026-01-13
BOX-Rack-I2-L3-P1,SKU-1002,Tablet Device,31,each,Electronics,1.2,2026-01-04
BOX-Rack-I2-L3-P2,SKU-1007,USB Cable Pack,99,pack,Electronics,0.2,2026-01-17
BOX-Rack-I2-L3-P2,SKU-2001,Coffee Maker,28,each,Home Goods,8.5,2026-01-23
BOX-Rack-I2-L3-P3,SKU-1006,Monitor 24inch,20,each,Electronics,12,2026-01-21
BOX-Rack-I2-L3-P3,SKU-2002,Blender,16,each,Home Goods,6.2,2025-12-15
BOX-Rack-I2-L4-P1,SKU-3001,Motor Oil 5qt,70,bottle,Automotive,10.5,2026-01-09
BOX-Rack-I2-L4-P2,SKU-1003,Smartphone,36,each,Electronics,0.4,2025-12-10
BOX-Rack-I2-L4-P2,SKU-3004,Wiper Blades Pair,40,pair,Automotive,1.8,2025-12-22
BOX-Rack-I2-L5-P1,SKU-4003,Hard Hat,43,each,Industrial,1.2,2025-12-28
BOX-Rack-I2-L5-P3,SKU-4007,Caution Tape Roll,73,roll,Industrial,1,2026-02-01
BOX-Rack-I2-L5-P3,SKU-3007,Coolant 1gal,80,jug,Automotive,9.2,2026-01-26
BOX-Rack-I2-L6-P1,SKU-3001,Motor Oil 5qt,37,bottle,Automotive,10.5,2025-12-25
BOX-Rack-I2-L6-P1,SKU-4009,LED Work Light,43,each,Industrial,2.5,2025-12-14
BOX-Rack-I2-L6-P2,SKU-4003,Hard Hat,87,each,Industrial,1.2,2026-01-10
BOX-Rack-I2-L6-P3,SKU-4006,Steel Cable 50ft,39,spool,Industrial,15,2025-12-14
BOX-Rack-I2-L7-P1,SKU-3006,Spark Plug 4pk,63,pack,Automotive,0.8,2025-12-16
BOX-Rack-I2-L7-P2,SKU-4009,LED Work Light,53,each,Industrial,2.5,2026-01-29
BOX-Rack-I2-L7-P2,SKU-3008,Tool Set 52pc,17,set,Automotive,12,2026-02-04
BOX-Rack-I2-L7-P3,SKU-4002,Work Gloves Pair,128,pair,Industrial,0.4,2026-01-08
BOX-Rack-I3-L1-P1,SKU-1007,USB Cable Pack,65,pack,Electronics,0.2,2026-01-03
BOX-Rack-I3-L1-P2,SKU-1008,Headphones,30,each,Electronics,0.6,2026-02-03
BOX-Rack-I3-L1-P2,SKU-1007,USB Cable Pack,61,pack,Electronics,0.2,2026-01-26
BOX-Rack-I3-L1-P3,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2026-01-11
BOX-Rack-I3-L1-P3,SKU-1008,Headphones,61,each,Electronics,0.6,2026-01-07
BOX-Rack-I3-L2-P1,SKU-2004,Bedding Set Queen,17,set,Home Goods,7,2025-12-20
BOX-Rack-I3-L2-P1,SKU-2005,Throw Pillows 4pk,51,pack,Home Goods,3.2,2026-01-03
BOX-Rack-I3-L2-P3,SKU-2006,Kitchen Knife Set,15,set,Home Goods,4.8,2026-02-03
BOX-Rack-I3-L2-P3,SKU-1004,Wireless Mouse,90,each,Electronics,0.3,2025-12-11
BOX-Rack-I3-L3-P1,SKU-1009,Webcam HD,42,each,Electronics,0.8,2026-01-20
BOX-Rack-I3-L3-P1,SKU-2004,Bedding Set Queen,9,set,Home Goods,7,2026-01-04
BOX-Rack-I3-L3-P2,SKU-1003,Smartphone,25,each,Electronics,0.4,2026-01-30
BOX-Rack-I3-L3-P2,SKU-1002,Tablet Device,24,each,Electronics,1.2,2025-12-23
BOX-Rack-I3-L4-P2,SKU-2005,Throw Pillows 4pk,39,pack,Home Goods,3.2,2026-01-18
BOX-Rack-I3-L4-P2,SKU-2006,Kitchen Knife Set,23,set,Home Goods,4.8,2026-02-05
BOX-Rack-I3-L5-P1,SKU-3003,Brake Pads Set,53,set,Automotive,8,2026-02-01
BOX-Rack-I3-L5-P2,SKU-4002,Work Gloves Pair,109,pair,Industrial,0.4,2025-12-19
BOX-Rack-I3-L5-P2,SKU-3006,Spark Plug 4pk,23,pack,Automotive,0.8,2026-01-29
BOX-Rack-I3-L5-P3,SKU-3004,Wiper Blades Pair,68,pair,Automotive,1.8,2026-01-29
BOX-Rack-I3-L6-P2,SKU-4009,LED Work Light,67,each,Industrial,2.5,2026-01-10
BOX-Rack-I3-L7-P1,SKU-4005,Lock Nut Assortment,46,box,Industrial,3.5,2026-01-12
BOX-Rack-I3-L7-P2,SKU-4002,Work Gloves Pair,65,pair,Industrial,0.4,2026-01-02
BOX-Rack-I3-L7-P2,SKU-4009,LED Work Light,67,each,Industrial,2.5,2026-01-07
BOX-Rack-I3-L7-P3,SKU-4010,Measuring Tape 25ft,51,each,Industrial,1.1,2025-12-13
BOX-Rack-I3-L7-P3,SKU-3001,Motor Oil 5qt,46,bottle,Automotive,10.5,2026-01-29
BOX-Rack-I4-L1-P1,SKU-2005,Throw Pillows 4pk,31,pack,Home Goods,3.2,2026-01-06
BOX-Rack-I4-L1-P1,SKU-1002,Tablet Device,29,each,Electronics,1.2,2026-02-04
BOX-Rack-I4-L1-P2,SKU-2002,Blender,13,each,Home Goods,6.2,2026-01-02
BOX-Rack-I4-L1-P3,SKU-1006,Monitor 24inch,24,each,Electronics,12,2026-01-17
BOX-Rack-I4-L1-P3,SKU-1005,Keyboard,49,each,Electronics,1.8,2025-12-28
BOX-Rack-I4-L2-P1,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2026-01-26
BOX-Rack-I4-L2-P1,SKU-2003,Toaster,23,each,Home Goods,4.5,2025-12-16
BOX-Rack-I4-L2-P2,SKU-1007,USB Cable Pack,84,pack,Electronics,0.2,2026-01-07
BOX-Rack-I4-L2-P3,SKU-2005,Throw Pillows 4pk,25,pack,Home Goods,3.2,2025-12-21
BOX-Rack-I4-L2-P3,SKU-1001,Laptop Computer,10,each,Electronics,5.5,2025-12-11
BOX-Rack-I4-L3-P1,SKU-1004,Wireless Mouse,38,each,Electronics,0.3,2025-12-27
BOX-Rack-I4-L3-P1,SKU-2003,Toaster,43,each,Home Goods,4.5,2026-01-24
BOX-Rack-I4-L3-P2,SKU-1009,Webcam HD,47,each,Electronics,0.8,2026-02-03
BOX-Rack-I4-L3-P3,SKU-2007,Cookware Set,19,set,Home Goods,15,2025-12-30
BOX-Rack-I4-L4-P1,SKU-2005,Throw Pillows 4pk,44,pack,Home Goods,3.2,2026-01-25
BOX-Rack-I4-L5-P1,SKU-3001,Motor Oil 5qt,63,bottle,Automotive,10.5,2025-12-18
BOX-Rack-I4-L5-P1,SKU-3002,Air Filter,53,each,Automotive,1.5,2026-01-15
BOX-Rack-I4-L5-P2,SKU-4006,Steel Cable 50ft,29,spool,Industrial,15,2026-01-04
BOX-Rack-I4-L5-P2,SKU-4001,Safety Goggles,128,each,Industrial,0.3,2026-01-25
BOX-Rack-I4-L5-P3,SKU-4006,Steel Cable 50ft,18,spool,Industrial,15,2025-12-13
BOX-Rack-I4-L6-P2,SKU-3006,Spark Plug 4pk,23,pack,Automotive,0.8,2026-01-23
BOX-Rack-I4-L7-P1,SKU-4002,Work Gloves Pair,175,pair,Industrial,0.4,2026-01-09
BOX-Rack-I4-L7-P1,SKU-3007,Coolant 1gal,50,jug,Automotive,9.2,2026-01-02
BOX-Rack-I4-L7-P2,SKU-3010,Jumper Cables,22,each,Automotive,4,2025-12-18
BOX-Rack-I4-L7-P2,SKU-4005,Lock Nut Assortment,71,box,Industrial,3.5,2026-02-02
BOX-Rack-I4-L7-P3,SKU-3010,Jumper Cables,19,each,Automotive,4,2025-12-13
BOX-Rack-I4-L7-P3,SKU-4009,LED Work Light,57,each,Industrial,2.5,2026-01-03
BOX-Rack-I5-L1-P1,SKU-1009,Webcam HD,38,each,Electronics,0.8,2025-12-09
BOX-Rack-I5-L1-P2,SKU-1007,USB Cable Pack,99,pack,Electronics,0.2,2026-01-29
BOX-Rack-I5-L1-P2,SKU-1005,Keyboard,31,each,Electronics,1.8,2025-12-24
BOX-Rack-I5-L1-P3,SKU-2004,Bedding Set Queen,11,set,Home Goods,7,2026-01-09
BOX-Rack-I5-L2-P1,SKU-2004,Bedding Set Queen,15,set,Home Goods,7,2025-12-29
BOX-Rack-I5-L2-P2,SKU-1007,USB Cable Pack,146,pack,Electronics,0.2,2026-01-24
BOX-Rack-I5-L2-P3,SKU-1004,Wireless Mouse,50,each,Electronics,0.3,2025-12-14
BOX-Rack-I5-L2-P3,SKU-2005,Throw Pillows 4pk,51,pack,Home Goods,3.2,2025-12-15
BOX-Rack-I5-L3-P1,SKU-1006,Monitor 24inch,16,each,Electronics,12,2025-12-10
BOX-Rack-I5-L3-P2,SKU-2007,Cookware Set,22,set,Home Goods,15,2025-12-15
BOX-Rack-I5-L4-P1,SKU-3009,Floor Mat Set,28,set,Automotive,6.5,2026-02-06
BOX-Rack-I5-L4-P2,SKU-3007,Coolant 1gal,78,jug,Automotive,9.2,2025-12-30
BOX-Rack-I5-L4-P3,SKU-2002,Blender,22,each,Home Goods,6.2,2025-12-19
BOX-Rack-I5-L4-P3,SKU-2005,Throw Pillows 4pk,35,pack,Home Goods,3.2,2026-01-16
BOX-Rack-I5-L5-P1,SKU-3003,Brake Pads Set,36,set,Automotive,8,2026-01-01
BOX-Rack-I5-L5-P2,SKU-4006,Steel Cable 50ft,24,spool,Industrial,15,2026-01-07
BOX-Rack-I5-L5-P2,SKU-4002,Work Gloves Pair,78,pair,Industrial,0.4,2025-12-15
BOX-Rack-I5-L5-P3,SKU-4010,Measuring Tape 25ft,53,each,Industrial,1.1,2026-01-10
BOX-Rack-I5-L5-P3,SKU-4003,Hard Hat,61,each,Industrial,1.2,2026-01-23
BOX-Rack-I5-L6-P1,SKU-4006,Steel Cable 50ft,38,spool,Industrial,15,2026-01-23
BOX-Rack-I5-L6-P2,SKU-3007,Coolant 1gal,66,jug,Automotive,9.2,2025-12-09
BOX-Rack-I5-L6-P2,SKU-3001,Motor Oil 5qt,88,bottle,Automotive,10.5,2026-01-23
BOX-Rack-I5-L6-P3,SKU-3004,Wiper Blades Pair,43,pair,Automotive,1.8,2026-01-26
BOX-Rack-I5-L7-P1,SKU-3005,Battery 12V,10,each,Automotive,45,2026-01-17
BOX-Rack-I5-L7-P3,SKU-3009,Floor Mat Set,37,set,Automotive,6.5,2026-01-29
BOX-Rack-I6-L1-P1,SKU-1007,USB Cable Pack,88,pack,Electronics,0.2,2026-01-11
BOX-Rack-I6-L1-P1,SKU-1003,Smartphone,21,each,Electronics,0.4,2025-12-14
BOX-Rack-I6-L1-P2,SKU-1003,Smartphone,40,each,Electronics,0.4,2025-12-09
BOX-Rack-I6-L1-P2,SKU-2006,Kitchen Knife Set,15,set,Home Goods,4.8,2025-12-19
BOX-Rack-I6-L1-P3,SKU-2004,Bedding Set Queen,12,set,Home Goods,7,2026-01-01
BOX-Rack-I6-L2-P1,SKU-1009,Webcam HD,48,each,Electronics,0.8,2025-12-29
BOX-Rack-I6-L2-P1,SKU-2009,Wall Clock,49,each,Home Goods,2.5,2026-01-31
BOX-Rack-I6-L2-P2,SKU-2003,Toaster,25,each,Home Goods,4.5,2026-01-31
BOX-Rack-I6-L2-P2,SKU-1003,Smartphone,21,each,Electronics,0.4,2026-02-01
BOX-Rack-I6-L2-P3,SKU-2005,Throw Pillows 4pk,46,pack,Home Goods,3.2,2025-12-09
BOX-Rack-I6-L2-P3,SKU-2008,Dinner Plates 12pk,40,pack,Home Goods,8,2026-01-14
BOX-Rack-I6-L3-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2025-12-21
BOX-Rack-I6-L3-P1,SKU-1002,Tablet Device,35,each,Electronics,1.2,2025-12-23
BOX-Rack-I6-L3-P2,SKU-1002,Tablet Device,17,each,Electronics,1.2,2026-01-31
BOX-Rack-I6-L3-P2,SKU-2010,Table Lamp,45,each,Home Goods,5.5,2025-12-25
BOX-Rack-I6-L3-P3,SKU-1003,Smartphone,25,each,Electronics,0.4,2025-12-17
BOX-Rack-I6-L4-P1,SKU-4001,Safety Goggles,120,each,Industrial,0.3,2025-12-29
BOX-Rack-I6-L4-P1,SKU-2007,Cookware Set,15,set,Home Goods,15,2025-12-23
BOX-Rack-I6-L5-P1,SKU-3006,Spark Plug 4pk,69,pack,Automotive,0.8,2025-12-24
BOX-Rack-I6-L5-P2,SKU-3002,Air Filter,31,each,Automotive,1.5,2026-01-03
BOX-Rack-I6-L5-P2,SKU-4006,Steel Cable 50ft,35,spool,Industrial,15,2025-12-31
BOX-Rack-I6-L6-P2,SKU-3009,Floor Mat Set,45,set,Automotive,6.5,2026-01-04
BOX-Rack-I6-L6-P2,SKU-4002,Work Gloves Pair,106,pair,Industrial,0.4,2025-12-22
BOX-Rack-I6-L6-P3,SKU-4001,Safety Goggles,79,each,Industrial,0.3,2026-01-09
BOX-Rack-I6-L7-P3,SKU-3004,Wiper Blades Pair,51,pair,Automotive,1.8,2026-01-29
BOX-Rack-J1-L1-P2,SKU-1001,Laptop Computer,11,each,Electronics,5.5,2026-01-28
BOX-Rack-J1-L1-P3,SKU-2005,Throw Pillows 4pk,35,pack,Home Goods,3.2,2026-02-04
BOX-Rack-J1-L2-P1,SKU-2009,Wall Clock,44,each,Home Goods,2.5,2026-01-18
BOX-Rack-J1-L2-P3,SKU-2001,Coffee Maker,14,each,Home Goods,8.5,2026-02-03
BOX-Rack-J1-L3-P1,SKU-2008,Dinner Plates 12pk,48,pack,Home Goods,8,2026-01-02
BOX-Rack-J1-L3-P1,SKU-1004,Wireless Mouse,68,each,Electronics,0.3,2026-01-08
BOX-Rack-J1-L3-P2,SKU-2009,Wall Clock,65,each,Home Goods,2.5,2026-01-08
BOX-Rack-J1-L3-P3,SKU-1003,Smartphone,32,each,Electronics,0.4,2025-12-11
BOX-Rack-J1-L3-P3,SKU-2007,Cookware Set,22,set,Home Goods,15,2026-01-25
BOX-Rack-J1-L4-P1,SKU-1001,Laptop Computer,17,each,Electronics,5.5,2026-01-18
BOX-Rack-J1-L4-P1,SKU-3007,Coolant 1gal,72,jug,Automotive,9.2,2026-01-20
BOX-Rack-J1-L5-P1,SKU-3005,Battery 12V,28,each,Automotive,45,2025-12-11
BOX-Rack-J1-L5-P1,SKU-4003,Hard Hat,97,each,Industrial,1.2,2026-02-04
BOX-Rack-J1-L5-P2,SKU-3001,Motor Oil 5qt,80,bottle,Automotive,10.5,2026-01-30
BOX-Rack-J1-L5-P2,SKU-3002,Air Filter,43,each,Automotive,1.5,2026-01-29
BOX-Rack-J1-L5-P3,SKU-4003,Hard Hat,76,each,Industrial,1.2,2026-01-07
BOX-Rack-J1-L5-P3,SKU-3005,Battery 12V,22,each,Automotive,45,2026-01-15
BOX-Rack-J1-L6-P1,SKU-3004,Wiper Blades Pair,85,pair,Automotive,1.8,2026-01-16
BOX-Rack-J1-L6-P1,SKU-4005,Lock Nut Assortment,51,box,Industrial,3.5,2026-01-05
BOX-Rack-J1-L6-P2,SKU-3004,Wiper Blades Pair,32,pair,Automotive,1.8,2026-02-04
BOX-Rack-J1-L6-P2,SKU-4008,Reflective Vest,81,each,Industrial,0.6,2026-02-03
BOX-Rack-J1-L6-P3,SKU-3007,Coolant 1gal,43,jug,Automotive,9.2,2026-01-04
BOX-Rack-J1-L7-P1,SKU-3008,Tool Set 52pc,34,set,Automotive,12,2026-01-06
BOX-Rack-J1-L7-P2,SKU-3003,Brake Pads Set,22,set,Automotive,8,2026-01-05
BOX-Rack-J2-L1-P1,SKU-1001,Laptop Computer,7,each,Electronics,5.5,2025-12-17
BOX-Rack-J2-L1-P1,SKU-2008,Dinner Plates 12pk,16,pack,Home Goods,8,2026-01-02
BOX-Rack-J2-L1-P2,SKU-2005,Throw Pillows 4pk,26,pack,Home Goods,3.2,2026-01-07
BOX-Rack-J2-L1-P2,SKU-2006,Kitchen Knife Set,23,set,Home Goods,4.8,2026-01-10
BOX-Rack-J2-L1-P3,SKU-1004,Wireless Mouse,76,each,Electronics,0.3,2026-02-06
BOX-Rack-J2-L2-P1,SKU-1009,Webcam HD,29,each,Electronics,0.8,2026-01-08
BOX-Rack-J2-L2-P2,SKU-2009,Wall Clock,35,each,Home Goods,2.5,2025-12-30
BOX-Rack-J2-L2-P2,SKU-2005,Throw Pillows 4pk,51,pack,Home Goods,3.2,2025-12-27
BOX-Rack-J2-L2-P3,SKU-1009,Webcam HD,44,each,Electronics,0.8,2025-12-09
BOX-Rack-J2-L2-P3,SKU-1010,Power Bank,60,each,Electronics,0.9,2026-01-29
BOX-Rack-J2-L3-P1,SKU-1007,USB Cable Pack,88,pack,Electronics,0.2,2025-12-16
BOX-Rack-J2-L3-P2,SKU-1010,Power Bank,104,each,Electronics,0.9,2026-01-27
BOX-Rack-J2-L3-P2,SKU-2001,Coffee Maker,26,each,Home Goods,8.5,2025-12-09
BOX-Rack-J2-L3-P3,SKU-2005,Throw Pillows 4pk,57,pack,Home Goods,3.2,2026-02-04
BOX-Rack-J2-L3-P3,SKU-1001,Laptop Computer,11,each,Electronics,5.5,2026-01-18
BOX-Rack-J2-L4-P1,SKU-2004,Bedding Set Queen,6,set,Home Goods,7,2026-01-29
BOX-Rack-J2-L4-P2,SKU-4010,Measuring Tape 25ft,55,each,Industrial,1.1,2026-01-31
BOX-Rack-J2-L4-P2,SKU-3010,Jumper Cables,64,each,Automotive,4,2026-01-21
BOX-Rack-J2-L4-P3,SKU-3007,Coolant 1gal,65,jug,Automotive,9.2,2026-01-17
BOX-Rack-J2-L4-P3,SKU-3004,Wiper Blades Pair,87,pair,Automotive,1.8,2025-12-21
BOX-Rack-J2-L5-P2,SKU-3004,Wiper Blades Pair,77,pair,Automotive,1.8,2026-02-04
BOX-Rack-J2-L5-P3,SKU-3001,Motor Oil 5qt,61,bottle,Automotive,10.5,2026-01-19
BOX-Rack-J2-L6-P1,SKU-4001,Safety Goggles,70,each,Industrial,0.3,2026-01-20
BOX-Rack-J2-L6-P2,SKU-3010,Jumper Cables,64,each,Automotive,4,2026-02-04
BOX-Rack-J2-L6-P2,SKU-4005,Lock Nut Assortment,70,box,Industrial,3.5,2026-01-12
BOX-Rack-J2-L6-P3,SKU-3006,Spark Plug 4pk,36,pack,Automotive,0.8,2025-12-25
BOX-Rack-J2-L7-P1,SKU-3005,Battery 12V,19,each,Automotive,45,2026-01-14
BOX-Rack-J2-L7-P2,SKU-3004,Wiper Blades Pair,33,pair,Automotive,1.8,2025-12-23
BOX-Rack-J2-L7-P3,SKU-3001,Motor Oil 5qt,87,bottle,Automotive,10.5,2026-01-20
BOX-Rack-J2-L7-P3,SKU-3007,Coolant 1gal,55,jug,Automotive,9.2,2025-12-30
BOX-Rack-J3-L1-P1,SKU-2008,Dinner Plates 12pk,49,pack,Home Goods,8,2026-02-02
BOX-Rack-J3-L1-P2,SKU-1001,Laptop Computer,7,each,Electronics,5.5,2025-12-14
BOX-Rack-J3-L1-P2,SKU-1007,USB Cable Pack,45,pack,Electronics,0.2,2025-12-29
BOX-Rack-J3-L1-P3,SKU-1010,Power Bank,56,each,Electronics,0.9,2026-01-27
BOX-Rack-J3-L2-P1,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2025-12-09
BOX-Rack-J3-L2-P1,SKU-2004,Bedding Set Queen,13,set,Home Goods,7,2026-01-25
BOX-Rack-J3-L2-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-15
BOX-Rack-J3-L2-P3,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-01-13
BOX-Rack-J3-L3-P1,SKU-1003,Smartphone,45,each,Electronics,0.4,2026-01-16
BOX-Rack-J3-L3-P1,SKU-2001,Coffee Maker,13,each,Home Goods,8.5,2026-02-01
BOX-Rack-J3-L3-P2,SKU-1007,USB Cable Pack,52,pack,Electronics,0.2,2025-12-21
BOX-Rack-J3-L3-P2,SKU-1002,Tablet Device,26,each,Electronics,1.2,2025-12-10
BOX-Rack-J3-L3-P3,SKU-2003,Toaster,13,each,Home Goods,4.5,2026-01-19
BOX-Rack-J3-L3-P3,SKU-2005,Throw Pillows 4pk,42,pack,Home Goods,3.2,2025-12-23
BOX-Rack-J3-L4-P1,SKU-3006,Spark Plug 4pk,50,pack,Automotive,0.8,2025-12-26
BOX-Rack-J3-L4-P2,SKU-3006,Spark Plug 4pk,50,pack,Automotive,0.8,2026-01-05
BOX-Rack-J3-L4-P3,SKU-2010,Table Lamp,27,each,Home Goods,5.5,2026-01-23
BOX-Rack-J3-L4-P3,SKU-2001,Coffee Maker,15,each,Home Goods,8.5,2026-01-08
BOX-Rack-J3-L5-P2,SKU-4007,Caution Tape Roll,67,roll,Industrial,1,2026-01-05
BOX-Rack-J3-L5-P3,SKU-3009,Floor Mat Set,24,set,Automotive,6.5,2025-12-23
BOX-Rack-J3-L5-P3,SKU-3007,Coolant 1gal,61,jug,Automotive,9.2,2026-01-27
BOX-Rack-J3-L6-P1,SKU-4003,Hard Hat,56,each,Industrial,1.2,2025-12-25
BOX-Rack-J3-L6-P3,SKU-3007,Coolant 1gal,44,jug,Automotive,9.2,2026-01-27
BOX-Rack-J3-L6-P3,SKU-3006,Spark Plug 4pk,58,pack,Automotive,0.8,2026-01-22
BOX-Rack-J3-L7-P1,SKU-4009,LED Work Light,38,each,Industrial,2.5,2026-01-14
BOX-Rack-J3-L7-P2,SKU-3008,Tool Set 52pc,17,set,Automotive,12,2026-01-21
BOX-Rack-J3-L7-P2,SKU-3003,Brake Pads Set,43,set,Automotive,8,2026-01-12
BOX-Rack-J4-L1-P1,SKU-2004,Bedding Set Queen,6,set,Home Goods,7,2026-01-08
BOX-Rack-J4-L1-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-11
BOX-Rack-J4-L1-P2,SKU-1003,Smartphone,58,each,Electronics,0.4,2025-12-30
BOX-Rack-J4-L1-P2,SKU-2009,Wall Clock,60,each,Home Goods,2.5,2026-01-19
BOX-Rack-J4-L1-P3,SKU-1004,Wireless Mouse,78,each,Electronics,0.3,2025-12-19
BOX-Rack-J4-L1-P3,SKU-1002,Tablet Device,27,each,Electronics,1.2,2026-01-09
BOX-Rack-J4-L2-P1,SKU-1001,Laptop Computer,23,each,Electronics,5.5,2026-01-31
BOX-Rack-J4-L2-P2,SKU-2006,Kitchen Knife Set,29,set,Home Goods,4.8,2025-12-31
BOX-Rack-J4-L2-P2,SKU-2009,Wall Clock,65,each,Home Goods,2.5,2026-01-14
BOX-Rack-J4-L2-P3,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2025-12-14
BOX-Rack-J4-L3-P3,SKU-2005,Throw Pillows 4pk,50,pack,Home Goods,3.2,2025-12-10
BOX-Rack-J4-L4-P1,SKU-2003,Toaster,42,each,Home Goods,4.5,2026-01-06
BOX-Rack-J4-L4-P1,SKU-1009,Webcam HD,34,each,Electronics,0.8,2026-01-17
BOX-Rack-J4-L4-P2,SKU-4002,Work Gloves Pair,178,pair,Industrial,0.4,2026-01-13
BOX-Rack-J4-L4-P2,SKU-3003,Brake Pads Set,49,set,Automotive,8,2025-12-21
BOX-Rack-J4-L4-P3,SKU-3001,Motor Oil 5qt,74,bottle,Automotive,10.5,2026-01-14
BOX-Rack-J4-L5-P1,SKU-4002,Work Gloves Pair,114,pair,Industrial,0.4,2026-01-08
BOX-Rack-J4-L5-P2,SKU-4003,Hard Hat,38,each,Industrial,1.2,2026-01-15
BOX-Rack-J4-L5-P2,SKU-4009,LED Work Light,35,each,Industrial,2.5,2025-12-23
BOX-Rack-J4-L5-P3,SKU-3010,Jumper Cables,27,each,Automotive,4,2026-01-18
