box_id,sku,product_name,quantity,unit,category,weight,received_date
BOX-Rack-G4-L1-P1,SKU-2002,Blender,33,each,Home Goods,6.2,2025-12-29
BOX-Rack-G4-L1-P2,SKU-2001,Coffee Maker,15,each,Home Goods,8.5,2026-01-14
BOX-Rack-G4-L1-P2,SKU-2009,Wall Clock,30,each,Home Goods,2.5,2026-01-22
BOX-Rack-G4-L1-P3,SKU-2009,Wall Clock,21,each,Home Goods,2.5,2026-02-15
BOX-Rack-G4-L1-P3,SKU-2005,Throw Pillows 4pk,31,pack,Home Goods,3.2,2026-01-14
BOX-Rack-G4-L2-P1,SKU-2010,Table Lamp,47,each,Home Goods,5.5,2026-02-07
BOX-Rack-G4-L2-P1,SKU-2008,Dinner Plates 12pk,22,pack,Home Goods,8,2025-12-28
BOX-Rack-G4-L2-P2,SKU-2007,Cookware Set,11,set,Home Goods,15,2026-01-03
BOX-Rack-G4-L2-P3,SKU-1004,Wireless Mouse,30,each,Electronics,0.3,2026-01-18
BOX-Rack-G4-L2-P3,SKU-1003,Smartphone,43,each,Electronics,0.4,2026-02-13
BOX-Rack-G4-L3-P1,SKU-1005,Keyboard,37,each,Electronics,1.8,2026-01-21
BOX-Rack-G4-L3-P2,SKU-1005,Keyboard,76,each,Electronics,1.8,2026-02-06
BOX-Rack-G4-L3-P3,SKU-1007,USB Cable Pack,148,pack,Electronics,0.2,2025-12-30
BOX-Rack-G5-L1-P1,SKU-2005,Throw Pillows 4pk,29,pack,Home Goods,3.2,2026-01-09
BOX-Rack-G5-L1-P1,SKU-1006,Monitor 24inch,21,each,Electronics,12,2026-01-30
BOX-Rack-G5-L1-P2,SKU-2004,Bedding Set Queen,11,set,Home Goods,7,2026-01-12
BOX-Rack-G5-L1-P2,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-02-18
BOX-Rack-G5-L1-P3,SKU-1004,Wireless Mouse,90,each,Electronics,0.3,2025-12-29
BOX-Rack-G5-L1-P3,SKU-1009,Webcam HD,36,each,Electronics,0.8,2026-01-29
BOX-Rack-G5-L2-P1,SKU-1003,Smartphone,53,each,Electronics,0.4,2026-02-13
BOX-Rack-G5-L2-P1,SKU-1006,Monitor 24inch,24,each,Electronics,12,2026-01-17
BOX-Rack-G5-L2-P2,SKU-2004,Bedding Set Queen,15,set,Home Goods,7,2026-01-18
BOX-Rack-G5-L2-P2,SKU-2005,Throw Pillows 4pk,40,pack,Home Goods,3.2,2026-01-06
BOX-Rack-G5-L2-P3,SKU-1007,USB Cable Pack,60,pack,Electronics,0.2,2026-01-13
BOX-Rack-G5-L2-P3,SKU-2006,Kitchen Knife Set,22,set,Home Goods,4.8,2026-02-12
BOX-Rack-G5-L3-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-01-10
BOX-Rack-G5-L3-P1,SKU-2010,Table Lamp,42,each,Home Goods,5.5,2026-01-10
BOX-Rack-G5-L3-P2,SKU-1002,Tablet Device,16,each,Electronics,1.2,2025-12-29
BOX-Rack-G5-L3-P3,SKU-2008,Dinner Plates 12pk,44,pack,Home Goods,8,2026-01-26
BOX-Rack-G6-L1-P1,SKU-1008,Headphones,30,each,Electronics,0.6,2026-01-01
BOX-Rack-G6-L1-P1,SKU-1004,Wireless Mouse,82,each,Electronics,0.3,2026-01-28
BOX-Rack-G6-L1-P2,SKU-2001,Coffee Maker,15,each,Home Goods,8.5,2026-01-28
BOX-Rack-G6-L1-P3,SKU-1008,Headphones,61,each,Electronics,0.6,2026-01-21
BOX-Rack-G6-L2-P1,SKU-2002,Blender,17,each,Home Goods,6.2,2026-01-04
BOX-Rack-G6-L2-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-02-14
BOX-Rack-G6-L2-P2,SKU-1003,Smartphone,19,each,Electronics,0.4,2026-01-14
BOX-Rack-G6-L2-P3,SKU-2007,Cookware Set,17,set,Home Goods,15,2025-12-28
BOX-Rack-G6-L3-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2025-12-25
BOX-Rack-G6-L3-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-22
BOX-Rack-G6-L3-P3,SKU-1003,Smartphone,33,each,Electronics,0.4,2026-01-17
BOX-Rack-G6-L3-P3,SKU-1006,Monitor 24inch,28,each,Electronics,12,2026-02-17
BOX-Rack-H1-L1-P1,SKU-2005,Throw Pillows 4pk,49,pack,Home Goods,3.2,2025-12-31
BOX-Rack-H1-L1-P2,SKU-2002,Blender,19,each,Home Goods,6.2,2026-02-18
BOX-Rack-H1-L1-P2,SKU-1003,Smartphone,31,each,Electronics,0.4,2026-01-07
BOX-Rack-H1-L1-P3,SKU-2009,Wall Clock,47,each,Home Goods,2.5,2026-02-07
BOX-Rack-H1-L2-P1,SKU-1010,Power Bank,91,each,Electronics,0.9,2026-02-16
BOX-Rack-H1-L2-P2,SKU-1002,Tablet Device,27,each,Electronics,1.2,2026-02-19
BOX-Rack-H1-L2-P3,SKU-1009,Webcam HD,43,each,Electronics,0.8,2026-02-01
BOX-Rack-H1-L3-P1,SKU-2009,Wall Clock,25,each,Home Goods,2.5,2026-02-01
BOX-Rack-H1-L3-P1,SKU-1008,Headphones,52,each,Electronics,0.6,2026-01-21
BOX-Rack-H1-L3-P2,SKU-2009,Wall Clock,57,each,Home Goods,2.5,2026-01-01
BOX-Rack-H1-L3-P3,SKU-2008,Dinner Plates 12pk,36,pack,Home Goods,8,2026-02-04
BOX-Rack-H1-L3-P3,SKU-2003,Toaster,40,each,Home Goods,4.5,2026-01-13
BOX-Rack-H2-L1-P1,SKU-2003,Toaster,18,each,Home Goods,4.5,2026-01-20
BOX-Rack-H2-L1-P1,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-02-14
BOX-Rack-H2-L1-P2,SKU-1007,USB Cable Pack,86,pack,Electronics,0.2,2026-02-01
BOX-Rack-H2-L1-P3,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-02-10
BOX-Rack-H2-L2-P1,SKU-1002,Tablet Device,31,each,Electronics,1.2,2026-01-25
BOX-Rack-H2-L2-P1,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-01-23
BOX-Rack-H2-L2-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-05
BOX-Rack-H2-L2-P2,SKU-1002,Tablet Device,12,each,Electronics,1.2,2026-02-14
BOX-Rack-H2-L2-P3,SKU-1007,USB Cable Pack,143,pack,Electronics,0.2,2026-01-22
BOX-Rack-H2-L3-P1,SKU-2003,Toaster,34,each,Home Goods,4.5,2026-01-20
BOX-Rack-H2-L3-P1,SKU-2006,Kitchen Knife Set,22,set,Home Goods,4.8,2025-12-30
BOX-Rack-H2-L3-P2,SKU-2004,Bedding Set Queen,11,set,Home Goods,7,2025-12-29
BOX-Rack-H2-L3-P2,SKU-1003,Smartphone,21,each,Electronics,0.4,2026-02-14
BOX-Rack-H2-L3-P3,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2025-12-24
BOX-Rack-H2-L3-P3,SKU-2004,Bedding Set Queen,9,set,Home Goods,7,2026-01-31
BOX-Rack-H3-L1-P1,SKU-1003,Smartphone,44,each,Electronics,0.4,2026-01-14
BOX-Rack-H3-L1-P1,SKU-2008,Dinner Plates 12pk,45,pack,Home Goods,8,2026-02-08
BOX-Rack-H3-L1-P2,SKU-1002,Tablet Device,35,each,Electronics,1.2,2026-02-10
BOX-Rack-H3-L1-P3,SKU-2005,Throw Pillows 4pk,18,pack,Home Goods,3.2,2026-01-31
BOX-Rack-H3-L1-P3,SKU-1007,USB Cable Pack,141,pack,Electronics,0.2,2026-02-07
BOX-Rack-H3-L2-P1,SKU-2006,Kitchen Knife Set,17,set,Home Goods,4.8,2026-01-23
BOX-Rack-H3-L2-P2,SKU-2003,Toaster,14,each,Home Goods,4.5,2026-01-03
BOX-Rack-H3-L2-P2,SKU-1003,Smartphone,45,each,Electronics,0.4,2026-01-09
BOX-Rack-H3-L2-P3,SKU-2006,Kitchen Knife Set,16,set,Home Goods,4.8,2026-01-29
BOX-Rack-H3-L2-P3,SKU-2003,Toaster,26,each,Home Goods,4.5,2026-02-10
BOX-Rack-H3-L3-P1,SKU-1001,Laptop Computer,17,each,Electronics,5.5,2026-02-11
BOX-Rack-H3-L3-P2,SKU-2003,Toaster,30,each,Home Goods,4.5,2025-12-31
BOX-Rack-H3-L3-P2,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-02-10
BOX-Rack-H3-L3-P3,SKU-2006,Kitchen Knife Set,11,set,Home Goods,4.8,2026-01-03
BOX-Rack-H4-L1-P1,SKU-2009,Wall Clock,53,each,Home Goods,2.5,2026-01-24
BOX-Rack-H4-L1-P1,SKU-1003,Smartphone,58,each,Electronics,0.4,2026-01-14
BOX-Rack-H4-L1-P2,SKU-1007,USB Cable Pack,93,pack,Electronics,0.2,2026-01-29
BOX-Rack-H4-L1-P2,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2026-01-19
BOX-Rack-H4-L1-P3,SKU-1006,Monitor 24inch,12,each,Electronics,12,2026-01-06
BOX-Rack-H4-L1-P3,SKU-1010,Power Bank,110,each,Electronics,0.9,2025-12-30
BOX-Rack-H4-L2-P1,SKU-2002,Blender,26,each,Home Goods,6.2,2026-01-02
BOX-Rack-H4-L2-P2,SKU-2002,Blender,16,each,Home Goods,6.2,2026-01-29
BOX-Rack-H4-L2-P3,SKU-2001,Coffee Maker,24,each,Home Goods,8.5,2026-01-07
BOX-Rack-H4-L3-P1,SKU-2001,Coffee Maker,21,each,Home Goods,8.5,2025-12-28
BOX-Rack-H4-L3-P1,SKU-1001,Laptop Computer,8,each,Electronics,5.5,2025-12-27
BOX-Rack-H4-L3-P2,SKU-2010,Table Lamp,53,each,Home Goods,5.5,2026-02-01
BOX-Rack-H4-L3-P3,SKU-1006,Monitor 24inch,29,each,Electronics,12,2025-12-28
BOX-Rack-H5-L1-P1,SKU-1008,Headphones,34,each,Electronics,0.6,2026-01-16
BOX-Rack-H5-L1-P2,SKU-1008,Headphones,56,each,Electronics,0.6,2026-02-16
BOX-Rack-H5-L1-P2,SKU-2002,Blender,23,each,Home Goods,6.2,2026-02-01
BOX-Rack-H5-L1-P3,SKU-2008,Dinner Plates 12pk,15,pack,Home Goods,8,2026-02-13
BOX-Rack-H5-L1-P3,SKU-1004,Wireless Mouse,49,each,Electronics,0.3,2026-01-12
BOX-Rack-H5-L2-P1,SKU-1009,Webcam HD,34,each,Electronics,0.8,2026-02-02
BOX-Rack-H5-L2-P1,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2025-12-27
BOX-Rack-H5-L2-P2,SKU-2003,Toaster,42,each,Home Goods,4.5,2026-02-15
BOX-Rack-H5-L2-P3,SKU-1001,Laptop Computer,22,each,Electronics,5.5,2025-12-23
BOX-Rack-H5-L3-P1,SKU-1005,Keyboard,31,each,Electronics,1.8,2026-01-22
BOX-Rack-H5-L3-P2,SKU-1008,Headphones,82,each,Electronics,0.6,2025-12-25
BOX-Rack-H5-L3-P2,SKU-2005,Throw Pillows 4pk,23,pack,Home Goods,3.2,2025-12-27
BOX-Rack-H5-L3-P3,SKU-1005,Keyboard,62,each,Electronics,1.8,2026-02-12
BOX-Rack-H5-L3-P3,SKU-1004,Wireless Mouse,52,each,Electronics,0.3,2026-01-14
BOX-Rack-H6-L1-P1,SKU-1009,Webcam HD,42,each,Electronics,0.8,2025-12-25
BOX-Rack-H6-L1-P1,SKU-1004,Wireless Mouse,65,each,Electronics,0.3,2026-02-19
BOX-Rack-H6-L1-P2,SKU-1005,Keyboard,32,each,Electronics,1.8,2026-02-18
BOX-Rack-H6-L1-P3,SKU-2007,Cookware Set,19,set,Home Goods,15,2026-02-01
BOX-Rack-H6-L1-P3,SKU-2001,Coffee Maker,31,each,Home Goods,8.5,2026-02-18
BOX-Rack-H6-L2-P1,SKU-1004,Wireless Mouse,70,each,Electronics,0.3,2026-02-04
BOX-Rack-H6-L2-P2,SKU-2002,Blender,30,each,Home Goods,6.2,2026-02-13
BOX-Rack-H6-L2-P3,SKU-1006,Monitor 24inch,16,each,Electronics,12,2026-01-08
BOX-Rack-H6-L2-P3,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-05
BOX-Rack-H6-L3-P1,SKU-1004,Wireless Mouse,55,each,Electronics,0.3,2026-02-09
BOX-Rack-H6-L3-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-25
BOX-Rack-H6-L3-P2,SKU-2003,Toaster,41,each,Home Goods,4.5,2025-12-27
BOX-Rack-H6-L3-P3,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2026-02-08
BOX-Rack-I1-L1-P1,SKU-1005,Keyboard,39,each,Electronics,1.8,2026-02-12
BOX-Rack-I1-L1-P2,SKU-2004,Bedding Set Queen,9,set,Home Goods,7,2026-01-18
BOX-Rack-I1-L1-P3,SKU-2005,Throw Pillows 4pk,22,pack,Home Goods,3.2,2026-02-02
BOX-Rack-I1-L1-P3,SKU-1010,Power Bank,92,each,Electronics,0.9,2026-01-20
BOX-Rack-I1-L2-P1,SKU-1003,Smartphone,43,each,Electronics,0.4,2026-01-21
BOX-Rack-I1-L2-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-02-11
BOX-Rack-I1-L2-P2,SKU-1007,USB Cable Pack,124,pack,Electronics,0.2,2026-01-12
BOX-Rack-I1-L2-P3,SKU-2002,Blender,19,each,Home Goods,6.2,2025-12-27
BOX-Rack-I1-L3-P1,SKU-1005,Keyboard,52,each,Electronics,1.8,2026-01-15
BOX-Rack-I1-L3-P2,SKU-1002,Tablet Device,23,each,Electronics,1.2,2026-01-28
BOX-Rack-I1-L3-P2,SKU-1006,Monitor 24inch,22,each,Electronics,12,2026-02-08
BOX-Rack-I1-L3-P3,SKU-1010,Power Bank,90,each,Electronics,0.9,2025-12-29
BOX-Rack-I2-L1-P1,SKU-1008,Headphones,40,each,Electronics,0.6,2026-01-23
BOX-Rack-I2-L1-P2,SKU-1006,Monitor 24inch,18,each,Electronics,12,2025-12-26
BOX-Rack-I2-L1-P3,SKU-1003,Smartphone,40,each,Electronics,0.4,2026-01-19
BOX-Rack-I2-L1-P3,SKU-1009,Webcam HD,47,each,Electronics,0.8,2026-02-02
BOX-Rack-I2-L2-P1,SKU-1001,Laptop Computer,8,each,Electronics,5.5,2026-01-21
BOX-Rack-I2-L2-P2,SKU-1004,Wireless Mouse,43,each,Electronics,0.3,2026-02-07
BOX-Rack-I2-L2-P2,SKU-1008,Headphones,84,each,Electronics,0.6,2026-01-22
BOX-Rack-I2-L2-P3,SKU-1008,Headphones,29,each,Electronics,0.6,2026-02-03
BOX-Rack-I2-L2-P3,SKU-1007,USB Cable Pack,58,pack,Electronics,0.2,2026-02-14
BOX-Rack-I2-L3-P1,SKU-1004,Wireless Mouse,51,each,Electronics,0.3,2026-01-30
BOX-Rack-I2-L3-P2,SKU-1001,Laptop Computer,19,each,Electronics,5.5,2026-01-02
BOX-Rack-I2-L3-P2,SKU-2005,Throw Pillows 4pk,18,pack,Home Goods,3.2,2025-12-31
BOX-Rack-I2-L3-P3,SKU-2005,Throw Pillows 4pk,45,pack,Home Goods,3.2,2026-01-23
BOX-Rack-I2-L3-P3,SKU-1004,Wireless Mouse,77,each,Electronics,0.3,2026-02-17
BOX-Rack-I3-L1-P1,SKU-2010,Table Lamp,19,each,Home Goods,5.5,2026-02-02
BOX-Rack-I3-L1-P1,SKU-1007,USB Cable Pack,79,pack,Electronics,0.2,2025-12-30
BOX-Rack-I3-L1-P2,SKU-1001,Laptop Computer,22,each,Electronics,5.5,2025-12-23
BOX-Rack-I3-L1-P3,SKU-1004,Wireless Mouse,67,each,Electronics,0.3,2026-01-02
BOX-Rack-I3-L2-P1,SKU-1002,Tablet Device,20,each,Electronics,1.2,2026-01-21
BOX-Rack-I3-L2-P2,SKU-2005,Throw Pillows 4pk,37,pack,Home Goods,3.2,2026-02-19
BOX-Rack-I3-L2-P3,SKU-2005,Throw Pillows 4pk,51,pack,Home Goods,3.2,2026-02-16
BOX-Rack-I3-L3-P1,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-01-04
BOX-Rack-I3-L3-P1,SKU-1008,Headphones,55,each,Electronics,0.6,2025-12-29
BOX-Rack-I3-L3-P2,SKU-1008,Headphones,69,each,Electronics,0.6,2026-01-15
BOX-Rack-I3-L3-P2,SKU-1006,Monitor 24inch,21,each,Electronics,12,2025-12-22
BOX-Rack-I3-L3-P3,SKU-1009,Webcam HD,29,each,Electronics,0.8,2026-01-26
BOX-Rack-I4-L1-P1,SKU-2006,Kitchen Knife Set,16,set,Home Goods,4.8,2025-12-26
BOX-Rack-I4-L1-P1,SKU-1009,Webcam HD,40,each,Electronics,0.8,2026-01-15
BOX-Rack-I4-L1-P2,SKU-1010,Power Bank,66,each,Electronics,0.9,2026-01-09
BOX-Rack-I4-L1-P3,SKU-1006,Monitor 24inch,20,each,Electronics,12,2026-01-11
BOX-Rack-I4-L1-P3,SKU-1007,USB Cable Pack,93,pack,Electronics,0.2,2026-01-12
BOX-Rack-I4-L2-P1,SKU-2007,Cookware Set,9,set,Home Goods,15,2026-01-17
BOX-Rack-I4-L2-P2,SKU-1007,USB Cable Pack,119,pack,Electronics,0.2,2025-12-28
BOX-Rack-I4-L2-P2,SKU-1008,Headphones,57,each,Electronics,0.6,2025-12-31
BOX-Rack-I4-L2-P3,SKU-1008,Headphones,82,each,Electronics,0.6,2026-01-10
BOX-Rack-I4-L2-P3,SKU-1002,Tablet Device,29,each,Electronics,1.2,2026-01-09
BOX-Rack-I4-L3-P1,SKU-1009,Webcam HD,29,each,Electronics,0.8,2026-01-06
BOX-Rack-I4-L3-P1,SKU-2005,Throw Pillows 4pk,28,pack,Home Goods,3.2,2026-01-11
BOX-Rack-I4-L3-P2,SKU-2008,Dinner Plates 12pk,34,pack,Home Goods,8,2026-01-25
BOX-Rack-I4-L3-P3,SKU-2004,Bedding Set Queen,13,set,Home Goods,7,2026-02-17
BOX-Rack-I4-L3-P3,SKU-1009,Webcam HD,29,each,Electronics,0.8,2026-01-28
BOX-Rack-I5-L1-P1,SKU-1006,Monitor 24inch,16,each,Electronics,12,2026-02-14
BOX-Rack-I5-L1-P2,SKU-1009,Webcam HD,39,each,Electronics,0.8,2026-02-15
BOX-Rack-I5-L1-P2,SKU-2008,Dinner Plates 12pk,44,pack,Home Goods,8,2026-02-19
BOX-Rack-I5-L1-P3,SKU-1001,Laptop Computer,17,each,Electronics,5.5,2026-01-29
BOX-Rack-I5-L2-P1,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-01-15
BOX-Rack-I5-L2-P2,SKU-1007,USB Cable Pack,49,pack,Electronics,0.2,2026-01-02
BOX-Rack-I5-L2-P2,SKU-2002,Blender,15,each,Home Goods,6.2,2026-01-26
BOX-Rack-I5-L2-P3,SKU-1010,Power Bank,92,each,Electronics,0.9,2026-01-28
BOX-Rack-I5-L3-P1,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2026-02-18
BOX-Rack-I5-L3-P2,SKU-2006,Kitchen Knife Set,14,set,Home Goods,4.8,2025-12-31
BOX-Rack-I5-L3-P3,SKU-1009,Webcam HD,37,each,Electronics,0.8,2026-01-27
BOX-Rack-I6-L1-P1,SKU-1006,Monitor 24inch,29,each,Electronics,12,2025-12-30
BOX-Rack-I6-L1-P2,SKU-1009,Webcam HD,18,each,Electronics,0.8,2026-01-24
BOX-Rack-I6-L1-P2,SKU-1004,Wireless Mouse,46,each,Electronics,0.3,2026-01-02
BOX-Rack-I6-L1-P3,SKU-1008,Headphones,37,each,Electronics,0.6,2026-02-02
BOX-Rack-I6-L2-P1,SKU-1008,Headphones,42,each,Electronics,0.6,2026-01-03
BOX-Rack-I6-L2-P2,SKU-2006,Kitchen Knife Set,29,set,Home Goods,4.8,2025-12-25
BOX-Rack-I6-L2-P3,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2025-12-23
BOX-Rack-I6-L3-P1,SKU-1008,Headphones,58,each,Electronics,0.6,2026-01-11
BOX-Rack-I6-L3-P1,SKU-1006,Monitor 24inch,10,each,Electronics,12,2026-01-13
BOX-Rack-I6-L3-P2,SKU-1002,Tablet Device,12,each,Electronics,1.2,2026-01-03
BOX-Rack-I6-L3-P3,SKU-2004,Bedding Set Queen,17,set,Home Goods,7,2026-01-11
BOX-Rack-J1-L1-P1,SKU-1006,Monitor 24inch,17,each,Electronics,12,2026-02-08
BOX-Rack-J1-L1-P1,SKU-1008,Headphones,36,each,Electronics,0.6,2025-12-30
BOX-Rack-J1-L1-P2,SKU-1008,Headphones,82,each,Electronics,0.6,2025-12-27
BOX-Rack-J1-L1-P2,SKU-1001,Laptop Computer,19,each,Electronics,5.5,2026-01-02
BOX-Rack-J1-L1-P3,SKU-1007,USB Cable Pack,77,pack,Electronics,0.2,2025-12-27
BOX-Rack-J1-L1-P3,SKU-2007,Cookware Set,14,set,Home Goods,15,2026-01-09
BOX-Rack-J1-L2-P1,SKU-1008,Headphones,50,each,Electronics,0.6,2026-02-06
BOX-Rack-J1-L2-P1,SKU-1003,Smartphone,50,each,Electronics,0.4,2026-01-28
BOX-Rack-J1-L2-P2,SKU-1005,Keyboard,70,each,Electronics,1.8,2026-01-24
BOX-Rack-J1-L2-P2,SKU-1007,USB Cable Pack,54,pack,Electronics,0.2,2026-01-25
BOX-Rack-J1-L2-P3,SKU-2003,Toaster,19,each,Home Goods,4.5,2026-01-26
BOX-Rack-J1-L3-P1,SKU-1010,Power Bank,58,each,Electronics,0.9,2026-02-05
BOX-Rack-J1-L3-P1,SKU-2002,Blender,12,each,Home Goods,6.2,2026-01-12
BOX-Rack-J1-L3-P2,SKU-1004,Wireless Mouse,41,each,Electronics,0.3,2025-12-22
BOX-Rack-J1-L3-P3,SKU-1005,Keyboard,75,each,Electronics,1.8,2026-01-05
BOX-Rack-J1-L3-P3,SKU-1004,Wireless Mouse,63,each,Electronics,0.3,2026-02-08
BOX-Rack-J2-L1-P1,SKU-1004,Wireless Mouse,57,each,Electronics,0.3,2026-01-13
BOX-Rack-J2-L1-P2,SKU-1003,Smartphone,36,each,Electronics,0.4,2026-01-17
BOX-Rack-J2-L1-P3,SKU-1004,Wireless Mouse,75,each,Electronics,0.3,2025-12-26
BOX-Rack-J2-L2-P1,SKU-1004,Wireless Mouse,55,each,Electronics,0.3,2026-02-17
BOX-Rack-J2-L2-P2,SKU-1004,Wireless Mouse,55,each,Electronics,0.3,2026-01-29
BOX-Rack-J2-L2-P3,SKU-1010,Power Bank,49,each,Electronics,0.9,2026-01-28
BOX-Rack-J2-L2-P3,SKU-2007,Cookware Set,15,set,Home Goods,15,2026-01-19
BOX-Rack-J2-L3-P1,SKU-1001,Laptop Computer,22,each,Electronics,5.5,2026-02-14
BOX-Rack-J2-L3-P2,SKU-2002,Blender,16,each,Home Goods,6.2,2026-01-08
BOX-Rack-J2-L3-P2,SKU-2008,Dinner Plates 12pk,45,pack,Home Goods,8,2026-02-18
BOX-Rack-J2-L3-P3,SKU-1009,Webcam HD,44,each,Electronics,0.8,2026-01-07
BOX-Rack-J3-L1-P1,SKU-1005,Keyboard,69,each,Electronics,1.8,2026-01-14
BOX-Rack-J3-L1-P2,SKU-1004,Wireless Mouse,48,each,Electronics,0.3,2025-12-27
BOX-Rack-J3-L1-P3,SKU-2006,Kitchen Knife Set,20,set,Home Goods,4.8,2025-12-24
BOX-Rack-J3-L1-P3,SKU-1010,Power Bank,113,each,Electronics,0.9,2026-01-11
BOX-Rack-J3-L2-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-02-16
BOX-Rack-J3-L2-P1,SKU-1010,Power Bank,81,each,Electronics,0.9,2026-02-12
BOX-Rack-J3-L2-P2,SKU-2003,Toaster,30,each,Home Goods,4.5,2026-01-15
BOX-Rack-J3-L2-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-12
BOX-Rack-J3-L2-P3,SKU-1005,Keyboard,31,each,Electronics,1.8,2026-02-12
BOX-Rack-J3-L3-P1,SKU-1007,USB Cable Pack,131,pack,Electronics,0.2,2025-12-24
BOX-Rack-J3-L3-P1,SKU-1004,Wireless Mouse,81,each,Electronics,0.3,2026-01-24
BOX-Rack-J3-L3-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-09
BOX-Rack-J3-L3-P2,SKU-2009,Wall Clock,63,each,Home Goods,2.5,2026-01-25
BOX-Rack-J3-L3-P3,SKU-1002,Tablet Device,13,each,Electronics,1.2,2026-02-17
BOX-Rack-J4-L1-P1,SKU-1005,Keyboard,70,each,Electronics,1.8,2026-01-09
BOX-Rack-J4-L1-P1,SKU-2008,Dinner Plates 12pk,19,pack,Home Goods,8,2026-02-15
BOX-Rack-J4-L1-P2,SKU-1003,Smartphone,22,each,Electronics,0.4,2026-01-02
BOX-Rack-J4-L1-P3,SKU-1004,Wireless Mouse,64,each,Electronics,0.3,2025-12-29
BOX-Rack-J4-L1-P3,SKU-1002,Tablet Device,23,each,Electronics,1.2,2026-02-11
BOX-Rack-J4-L2-P1,SKU-1002,Tablet Device,13,each,Electronics,1.2,2026-01-12
BOX-Rack-J4-L2-P1,SKU-2001,Coffee Maker,27,each,Home Goods,8.5,2026-01-31
BOX-Rack-J4-L2-P2,SKU-1001,Laptop Computer,7,each,Electronics,5.5,2026-01-11
BOX-Rack-J4-L2-P2,SKU-1007,USB Cable Pack,72,pack,Electronics,0.2,2026-02-05
BOX-Rack-J4-L2-P3,SKU-2005,Throw Pillows 4pk,18,pack,Home Goods,3.2,2026-02-19
BOX-Rack-J4-L3-P1,SKU-1003,Smartphone,48,each,Electronics,0.4,2025-12-28
BOX-Rack-J4-L3-P2,SKU-1008,Headphones,33,each,Electronics,0.6,2026-02-19
BOX-Rack-J4-L3-P3,SKU-2002,Blender,30,each,Home Goods,6.2,2025-12-25
BOX-Rack-J5-L1-P1,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-01-05
BOX-Rack-J5-L1-P2,SKU-1008,Headphones,57,each,Electronics,0.6,2025-12-24
BOX-Rack-J5-L1-P2,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-01-26
BOX-Rack-J5-L1-P3,SKU-2003,Toaster,36,each,Home Goods,4.5,2026-01-22
BOX-Rack-J5-L2-P1,SKU-1009,Webcam HD,38,each,Electronics,0.8,2026-01-16
BOX-Rack-J5-L2-P2,SKU-1003,Smartphone,45,each,Electronics,0.4,2025-12-23
BOX-Rack-J5-L2-P2,SKU-1008,Headphones,29,each,Electronics,0.6,2026-01-11
BOX-Rack-J5-L2-P3,SKU-1005,Keyboard,69,each,Electronics,1.8,2026-02-04
BOX-Rack-J5-L2-P3,SKU-2004,Bedding Set Queen,11,set,Home Goods,7,2026-01-27
BOX-Rack-J5-L3-P1,SKU-1004,Wireless Mouse,78,each,Electronics,0.3,2026-01-12
BOX-Rack-J5-L3-P2,SKU-2001,Coffee Maker,10,each,Home Goods,8.5,2026-02-16
BOX-Rack-J5-L3-P2,SKU-1001,Laptop Computer,22,each,Electronics,5.5,2026-02-19
BOX-Rack-J5-L3-P3,SKU-1001,Laptop Computer,8,each,Electronics,5.5,2026-01-23
BOX-Rack-J6-L1-P1,SKU-1006,Monitor 24inch,27,each,Electronics,12,2026-01-18
BOX-Rack-J6-L1-P1,SKU-2003,Toaster,34,each,Home Goods,4.5,2026-01-31
BOX-Rack-J6-L1-P2,SKU-2006,Kitchen Knife Set,11,set,Home Goods,4.8,2026-01-11
BOX-Rack-J6-L1-P3,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2025-12-24
BOX-Rack-J6-L1-P3,SKU-1002,Tablet Device,32,each,Electronics,1.2,2026-02-01
